Word,cgram,freqfilms2,islem,puorth
vater,NOM,0,1,4
veaux,NOM,0.97,0,0
veine,NOM,10.75,1,5
veine,VER,0,0,5
veine,ADJ,0,1,5
veldt,NOM,0.04,1,5
velte,NOM,0.01,1,4
velue,ADJ,0.25,0,0
velum,NOM,0.03,1,5
velus,ADJ,0.1,0,0
velux,NOM,0.01,1,5
vende,VER,1.93,0,0
vends,VER,23.35,0,0
vendu,VER,37.62,0,5
vendu,ADJ,1.75,1,5
vendu,NOM,3.01,1,5
venez,VER,304.03,0,0
venge,VER,3.89,0,0
venge,VER,3.19,0,0
venin,NOM,3.57,1,5
venir,VER,367.13,1,5
venta,VER,0.26,0,0
vente,NOM,20.93,1,5
vente,VER,0.46,0,5
vents,NOM,5.84,0,0
vente,ADJ,0.02,1,5
venue,VER,93.14,0,5
venue,ADJ,9.35,0,5
venue,NOM,8.34,1,5
venus,VER,53.34,0,0
venus,ADJ,3.37,0,0
venus,NOM,2.88,0,0
verbe,NOM,1.66,1,5
verdi,ADJ,0.02,1,5
verdi,VER,0,0,5
verge,NOM,0.69,1,5
verge,ADJ,0,1,5
verne,NOM,0.14,1,5
verni,ADJ,0.26,1,5
verni,VER,0.66,0,5
verra,VER,78.66,0,0
verre,NOM,154.13,1,5
versa,VER,1.88,0,0
verse,NOM,1.42,1,5
verse,VER,7.5,0,5
verso,NOM,0.61,1,5
verse,VER,7.5,0,5
verse,ADJ,0.96,1,5
verte,ADJ,14.24,0,0
verts,ADJ,9.32,0,0
verts,NOM,0.84,0,0
vertu,NOM,13.49,1,5
verve,NOM,0.4,1,5
vesce,NOM,0.01,1,4
vespa,NOM,1.19,1,5
veste,NOM,36,1,5
veufs,ADJ,0,0,0
veufs,NOM,0.06,0,0
veule,ADJ,0.16,1,5
veuve,ADJ,6.56,0,0
veuve,NOM,15.64,0,0
vexai,VER,0,0,0
vexer,VER,4.3,1,4
vexes,VER,0.34,0,0
vexez,VER,0.41,0,0
vexee,VER,2.34,0,0
vexee,ADJ,0.3,0,0
vexes,VER,0.36,0,0
vexes,ADJ,0.12,0,0
vibra,VER,0,0,0
vibre,VER,1.79,0,0
vibre,VER,0.04,0,0
vices,NOM,4.52,0,0
vichy,NOM,0.69,1,5
vicie,VER,0.22,0,5
vicie,ADJ,0.23,1,5
vidai,VER,0,0,0
vidas,VER,0.1,0,0
vider,VER,8.31,1,5
vides,ADJ,11.8,0,0
vides,NOM,1.13,0,0
vides,VER,0.4,0,0
videz,VER,2.71,0,0
videe,VER,1.42,0,0
videe,ADJ,0.26,0,0
video,ADJ,23.61,1,5
video,NOM,15.23,1,5
vides,VER,0.46,0,0
vides,ADJ,0.19,0,0
vieil,ADJ,34.69,1,5
viens,VER,944.81,0,0
vient,VER,352.24,0,0
vieux,ADJ,180.08,1,5
vieux,NOM,124.54,1,5
vigie,NOM,0.51,1,5
vigil,ADJ,0.04,1,5
vigne,NOM,4.97,1,5
viles,ADJ,0.22,0,0
villa,NOM,15.3,1,5
ville,NOM,277.98,1,5
viner,VER,0.01,1,5
vines,VER,0,0,0
vinez,VER,0.01,0,0
vingt,ADJ:num,29.47,1,5
viocs,NOM,0.01,0,0
viola,VER,1.49,0,0
viole,NOM,0.28,1,5
viole,VER,3,0,5
viols,NOM,1.9,0,0
viole,VER,9.36,0,0
virai,VER,0,0,0
viral,ADJ,0.35,1,5
virer,VER,25.74,1,5
vires,NOM,0.04,0,0
vires,VER,1.39,0,0
virez,VER,6.47,0,0
viril,ADJ,2.81,1,5
virus,NOM,23.98,1,5
virat,VER,0,0,0
viree,VER,6.23,0,4
viree,NOM,3.42,1,4
vires,VER,3.21,0,0
visai,VER,0,0,0
visas,NOM,1.25,0,0
visas,VER,0,0,0
viser,VER,5.87,1,5
vises,VER,1.44,0,0
visez,VER,5.69,0,0
vison,NOM,1.56,1,4
vissa,VER,0,0,0
visse,VER,0.33,0,0
visse,VER,0.42,0,5
visse,ADJ,0.03,1,5
vista,NOM,0.86,1,4
visee,VER,0.4,0,5
visee,ADJ,0.14,0,5
visee,NOM,0.73,1,5
vises,VER,0.3,0,0
vises,ADJ,0.3,0,0
vises,NOM,0,0,0
vital,ADJ,4.17,1,5
vitre,NOM,10.21,1,5
vitre,VER,0,0,5
vitre,VER,0,0,5
vitre,ADJ,0.06,1,5
vivat,NOM,0.84,1,5
vives,ADJ,1.71,0,0
vives,NOM,0.01,0,0
vives,VER,1.48,0,0
vivez,VER,15.09,0,0
vivra,VER,7.86,0,0
vivre,NOM,5.24,1,5
vivre,VER,218.52,1,5
vizir,NOM,0.15,1,3
vlouf,ONO,0,1,3
vocal,ADJ,1.13,1,5
vodka,NOM,16.93,1,4
vodou,NOM,0.03,1,4
voeux,NOM,17.86,0,0
vogua,VER,0.14,0,0
vogue,NOM,2.43,1,5
vogue,VER,0.38,0,5
vogue,VER,0.02,0,0
voici,PRE,277.59,1,4
voies,NOM,9.05,0,0
voies,VER,7.48,0,0
voila,VER,35.54,0,0
voile,NOM,15.49,1,5
voile,VER,2.05,0,5
voila,PRE,726.44,1,5
voile,VER,0.3,0,5
voile,ADJ,0.19,1,5
voire,ADV,7.42,1,5
volai,VER,0.14,0,0
voler,VER,67.88,1,5
voles,NOM,0.06,0,0
voles,VER,4.82,0,0
volet,NOM,2.21,1,5
volez,VER,3.59,0,0
volte,NOM,0.67,1,5
volts,NOM,1.6,0,0
volve,NOM,0.01,1,5
volat,VER,0,0,0
volee,VER,10.14,0,5
volee,ADJ,3.37,0,5
volee,NOM,1.68,1,5
voles,VER,4.93,0,0
voles,ADJ,2.97,0,0
vomie,VER,0.24,0,0
vomir,VER,13.75,1,5
vomis,NOM,0.53,0,0
vomis,VER,1.94,0,0
vomit,VER,2.45,0,0
voter,VER,7.96,1,5
votes,NOM,3.42,0,0
votes,VER,0.36,0,0
votez,VER,3.66,0,0
votif,ADJ,0.01,1,4
votre,ADJ:pos,1894.09,1,4
votre,PRO:pos,0.32,1,4
votee,VER,0.9,0,0
votes,VER,0.01,0,0
vouai,VER,0,0,0
vouer,VER,0.42,1,4
vouge,NOM,0.01,1,4
voulu,VER,151.04,0,5
voulu,ADJ,3.75,1,5
vouee,VER,1.42,0,0
vouee,ADJ,0,0,0
voues,VER,0.27,0,0
voues,ADJ,0.01,0,0
voyer,ADJ,0.01,1,5
voyer,NOM,0.16,1,5
voyez,VER,191.63,0,0
voyou,NOM,11.69,1,5
voûta,VER,0,0,0
voûte,NOM,1.71,1,5
voûte,VER,0.02,0,5
voûte,VER,0.01,0,5
voûte,ADJ,0.35,1,5
vraie,ADJ,83.64,0,0
vrais,ADJ,31.01,0,0
vrais,NOM,2.98,0,0
vroom,ONO,0.07,1,4
vroum,ONO,0.38,1,4
vulve,NOM,0.32,1,5
vecue,VER,2.26,0,0
vecue,ADJ,0.62,0,0
vecus,VER,1.1,0,0
vecus,ADJ,0.02,0,0
vecus,NOM,0,0,0
vecut,VER,1.43,0,0
veces,NOM,0.01,1,4
vecût,VER,0,0,0
velar,NOM,0.04,1,5
velin,ADJ,0.02,1,5
velin,NOM,0,1,5
velos,NOM,2.64,0,0
velum,NOM,0.02,1,4
venal,ADJ,0.45,1,5
venus,NOM,0.56,1,5
verif,NOM,0.1,1,5
verin,NOM,0.05,1,5
veler,VER,0.01,1,4
vepre,NOM,0,0,5
vetez,VER,0.01,0,0
vetir,VER,1.55,1,4
vetis,VER,0,0,0
vetit,VER,0,0,0
vetue,VER,1.23,0,0
vetue,ADJ,0.71,0,0
vetus,VER,0.83,0,0
vetus,ADJ,0.11,0,0
vimes,VER,0.66,0,0
votre,ADJ:pos,1.61,1,5
votre,PRO:pos,33.05,1,5
wagon,NOM,6.53,1,5
water,NOM,1.03,1,5
watts,NOM,1.75,0,0
wharf,NOM,0.03,1,3
whigs,NOM,0.18,0,0
whist,NOM,0.19,1,5
wouah,ONO,1.29,1,3
xiang,NOM,0.01,1,3
xieme,ADJ,0.28,1,3
xenon,NOM,0.34,1,5
xeres,NOM,0.41,1,4
yacht,NOM,6.51,1,5
yacks,NOM,2.69,0,0
yalis,NOM,0,0,0
yards,NOM,1.64,0,0
yeuse,NOM,0.02,1,3
yo-yo,NOM,1.03,1,3
yogis,NOM,0.05,0,0
youpi,ONO,1.12,1,5
yoyos,NOM,0.05,0,0
yuans,NOM,4.19,0,0
yucca,NOM,0.24,1,3
ye-ye,NOM,0,1,3
yeyes,NOM,0,0,0
zanzi,NOM,0.02,1,5
zappe,VER,1.04,0,0
zappe,VER,0.64,0,0
zarbi,ADJ,0.63,1,4
zazou,ADJ,0.04,1,3
zazou,NOM,0.04,1,3
zelle,NOM,0.71,1,3
zeste,NOM,0.69,1,5
zicmu,NOM,0.14,1,3
zigue,NOM,0.3,1,4
zincs,NOM,0.16,0,0
zippa,VER,0,0,0
zippe,VER,0.04,0,0
zizis,NOM,0.2,0,0
zloty,NOM,0.01,1,2
zombi,NOM,0.28,1,5
zonal,ADJ,0,1,5
zonas,NOM,0.01,0,0
zoner,VER,0.03,1,5
zones,NOM,6.98,0,0
zoome,VER,0.58,0,0
zooms,NOM,0.12,0,0
zozos,NOM,0.18,0,0
zebre,NOM,2.65,1,3
zebre,VER,0.03,0,3
zeles,NOM,0,0,0
zebra,VER,0.16,0,0
zebre,VER,0,0,5
zebre,ADJ,0.03,1,5
zebus,NOM,0,0,0
zelee,ADJ,0.11,0,0
zeles,ADJ,0.39,0,0
zeros,NOM,2.41,0,0
a-pic,NOM,0,1,4
acres,ADJ,0.01,0,0
agees,ADJ,1.91,0,0
anier,NOM,0,1,3
anons,NOM,0.01,0,0
apres,ADJ,0.27,0,0
atres,NOM,0.01,0,0
çruti,NOM,0,1,2
ebahi,ADJ,0.13,1,5
ebahi,VER,0.16,0,5
ebats,NOM,0.41,0,0
eboue,VER,0,0,0
ebene,ADJ,0.11,1,3
ebene,NOM,0.51,1,3
ecale,NOM,0,1,5
ecart,NOM,14.36,1,5
echec,NOM,15.47,1,5
echer,VER,0.01,1,5
echos,NOM,0.82,0,0
echue,VER,0,0,0
echut,VER,0.11,0,0
echût,VER,0,0,0
eclat,NOM,9.73,1,5
eclos,ADJ,0.63,1,5
ecole,NOM,197.04,1,5
ecolo,NOM,0.4,1,5
ecopa,VER,0.02,0,0
ecope,NOM,0.03,1,5
ecope,VER,0.34,0,5
ecope,VER,0.79,0,0
ecran,NOM,19.78,1,5
ecria,VER,0.35,0,0
ecrie,VER,0.47,0,0
ecrin,NOM,0.36,1,5
ecris,VER,38.24,0,0
ecrit,VER,128.35,0,5
ecrit,ADJ,5.24,1,5
ecrit,NOM,8.14,1,5
ecrie,VER,0.36,0,0
ecrou,NOM,0.34,1,5
ecrue,ADJ,0.01,0,0
ecule,VER,0.13,0,5
ecule,ADJ,0.14,1,5
ecuma,VER,0,0,0
ecume,NOM,2.31,1,5
ecume,VER,0.14,0,5
ecume,VER,0.33,0,0
edens,NOM,0,0,0
edite,VER,0.08,0,0
edito,NOM,0.12,1,5
edits,NOM,0.04,0,0
edite,VER,0.16,0,0
eduen,ADJ,0,1,4
egaie,VER,0.02,0,0
egala,VER,0.02,0,0
egale,ADJ,4.51,0,0
egale,VER,2.27,0,0
egale,VER,0.33,0,0
egara,VER,0,0,0
egard,NOM,6.77,1,5
egare,VER,2.25,0,0
egare,VER,3.27,0,5
egare,ADJ,1.51,1,5
egaux,ADJ,3.18,0,0
egaux,NOM,2.26,0,0
egaya,VER,0,0,0
egaye,VER,0.07,0,0
egaye,VER,0.06,0,0
egide,NOM,0.2,1,4
egout,NOM,3.23,1,5
elans,NOM,1.05,0,0
eleva,VER,0.28,0,0
eleve,VER,12.93,0,5
eleve,ADJ,14.37,1,5
elias,VER,0.04,0,0
elime,VER,0,0,0
elime,VER,0,0,5
elime,ADJ,0.01,1,5
elire,VER,2.15,1,4
elise,VER,0.27,0,0
elite,NOM,7.24,1,5
eloge,NOM,1.31,1,5
eluda,VER,0,0,0
elude,VER,0.07,0,0
elude,VER,0.07,0,0
elues,ADJ,0.14,0,0
eleve,VER,7.6,0,3
eleve,NOM,15.83,1,3
email,NOM,0.56,1,5
emane,VER,1.31,0,0
emane,VER,0.04,0,0
emaux,NOM,0.01,0,0
emeri,NOM,0.16,1,5
emets,VER,0.48,0,0
emeus,NOM,0,0,0
emeus,VER,0.14,0,0
emeut,VER,1.22,0,0
emirs,NOM,0.11,0,0
emise,VER,0.23,0,0
emois,NOM,0.3,0,0
emues,VER,0.01,0,0
emues,ADJ,0.14,0,0
emule,NOM,0.17,1,5
epais,ADJ,6.08,1,5
epais,ADV,0.08,1,5
epand,VER,0,0,0
epars,ADJ,0.32,1,5
epars,NOM,0.01,1,5
epart,NOM,0.01,1,5
epata,VER,0,0,0
epate,NOM,0.19,1,5
epate,VER,1.49,0,5
epate,VER,0.43,0,5
epate,ADJ,0.02,1,5
epave,NOM,6.52,1,4
epela,VER,0,0,0
epele,VER,0.32,0,0
epiai,VER,0,0,0
epice,NOM,1.46,1,5
epice,VER,0.02,0,5
epice,VER,0.5,0,5
epice,ADJ,0.81,1,5
epier,VER,1.53,1,5
epies,VER,0.03,0,0
epieu,NOM,0.44,1,5
epiez,VER,0.08,0,0
epile,VER,0.18,0,0
epile,VER,0.2,0,0
epine,NOM,2.52,1,5
epiee,VER,0.37,0,0
epies,VER,0.05,0,0
epoux,NOM,19.57,1,5
epoxy,ADJ,0.04,1,5
epris,VER,1.56,0,4
epris,ADJ,0.08,1,4
eprit,VER,0.13,0,0
epure,NOM,0.14,1,5
epure,VER,0.01,0,5
epure,VER,0.05,0,0
epees,NOM,3.48,0,0
equin,ADJ,0,1,5
erige,VER,0.1,0,0
erige,VER,0.45,0,0
erode,VER,0.1,0,0
erode,VER,0.03,0,5
erode,ADJ,0.01,1,5
etage,NOM,39.47,1,5
etage,VER,0.6,0,5
etage,ADJ,0,1,5
etaie,VER,0.04,0,0
etain,NOM,1.08,1,5
etais,NOM,0.09,0,0
etais,AUX,184.97,0,0
etais,VER,649.35,0,0
etait,AUX,350.91,0,0
etait,VER,2356.65,0,0
etala,VER,0,0,0
etale,ADJ,0.01,1,5
etale,NOM,0.14,1,5
etale,VER,0.93,0,5
etals,NOM,0.23,0,0
etale,VER,0.94,0,0
etame,VER,0,0,5
etame,ADJ,0,1,5
etang,NOM,6.57,1,5
etant,AUX,30.94,0,0
etant,VER,3.21,0,0
etape,NOM,12.44,1,4
etats,NOM,8.91,0,0
etaux,NOM,0.14,0,0
etaye,VER,0.08,0,0
etaye,VER,0.02,0,0
etend,VER,4.98,0,0
ether,NOM,1.43,1,4
etier,NOM,0,1,4
etiez,AUX,23.15,0,0
etiez,VER,114.69,0,0
etira,VER,0,0,0
etire,VER,0.99,0,0
etire,VER,0.29,0,0
etole,NOM,0.29,1,4
etron,NOM,0.44,1,5
etude,NOM,11.35,1,5
etuis,NOM,0.17,0,0
etuve,NOM,0.43,1,5
etuve,VER,0.01,0,0
eteta,VER,0,0,0
etete,VER,0,0,0
evada,VER,0.02,0,0
evade,VER,1.35,0,0
evade,VER,3.79,0,5
evade,ADJ,0.71,1,5
evade,NOM,0.73,1,5
evase,VER,0.01,0,0
evase,VER,0,0,5
evase,ADJ,0,1,5
eveil,NOM,1.64,1,5
event,NOM,0.11,1,5
evida,VER,0.01,0,0
evide,VER,0.01,0,0
evide,VER,0.01,0,5
evide,ADJ,0.02,1,5
evier,NOM,3.81,1,4
evita,VER,0.03,0,0
evite,VER,10.7,0,0
evite,VER,4.8,0,0
etres,NOM,21.91,0,0
ilots,NOM,0.78,0,0
otais,VER,0.03,0,0
otait,VER,0.16,0,0
otant,VER,0.43,0,0
otent,VER,0.29,0,0
otera,VER,0.26,0,0
otiez,VER,0.17,0,0
otons,VER,0.02,0,0
otees,VER,0.16,0,0
otees,ADJ,0.01,0,0
